VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
7245,PROXIMO SPIRITS INC.,8469,1800 Reposado Gold Tequila,16.29,21.99,750.0,8189.0,133398.80999999985,7975.0,195273.25000000114,128043.99999999913,6284.589999999988,38994.78000000001,61874.44000000128,31.68608091482111,0.9738673830748565,1.463830524425228
516,BANFI PRODUCTS CORP,8678,Banfi Chianti Clsc RSV,9.32,15.99,750.0,14292.0,133201.4400000001,14191.0,219699.0900000008,82353.19999999911,1585.450000000011,8510.410000000002,86497.65000000072,39.37096416739842,0.99293310943185,1.6493747364893403
17035,PERNOD RICARD USA,6231,Mumm Brut Prestige,10.27,14.99,750.0,12931.0,132801.37,12487.0,210520.4500000002,79893.7600000001,1394.9000000000033,123780.21999999997,77719.08000000019,36.91759161639647,0.9656639084370892,1.5852279987774238
7245,PROXIMO SPIRITS INC.,8424,1800 Coconut Tequila,16.29,21.99,750.0,8136.0,132535.43999999986,8041.0,199138.59000000116,125786.48999999919,6334.44999999999,38994.78000000001,66603.1500000013,33.44562698771791,0.9883235004916421,1.5025308702336626
480,BACARDI USA INC,4246,Bacardi Superior Rum,4.22,5.49,375.0,31200.0,131664.00000000003,30666.0,211183.84000000212,95745.77999999769,12050.380000000103,89286.26999999999,79519.84000000209,37.6543205199798,0.9828846153846154,1.6039603840077932
6213,MHW LTD,5929,RumChata Liqueur,34.88,44.99,1750.0,3767.0,131392.96000000005,3224.0,130097.75999999967,96065.22999999956,5926.790000000002,9621.580000000002,-1295.2000000003754,-0.9955590319159827,0.8558534642951952,0.9901425464499743
6213,MHW LTD,3699,Chopin Vodka,31.0,39.99,1750.0,4237.0,131347.0,4268.0,171362.32000000033,113546.7399999995,7844.650000000004,9621.580000000002,40015.32000000033,23.351294496946736,1.0073164975218314,1.3046534751459897
9819,TREASURY WINE ESTATES,8421,Beringer Classic Wh Znfdl,3.37,4.99,750.0,38917.0,131150.29000000015,38974.0,210632.50000000081,58051.13999999825,4369.400000000052,14836.570000000005,79482.21000000066,37.73501715072477,1.0014646555489888,1.6060391479119152
1128,BROWN-FORMAN CORP,1465,Woodford Rsv Bourbon,11.02,14.99,375.0,11872.0,130829.44000000009,11830.0,194469.70000000097,121614.71999999874,4641.639999999958,68601.68000000001,63640.26000000088,32.72502605804429,0.9964622641509434,1.4864368447957954
1128,BROWN-FORMAN CORP,26949,Sonoma-Cutrer Chard RRV,15.53,22.99,750.0,8422.0,130793.6600000001,8369.0,192403.31000000026,71154.04999999948,935.3600000000004,68601.68000000001,61609.650000000154,32.02109672645449,0.9937069579672286,1.4710446209701609
3252,E & J GALLO WINERY,28889,Peter Vella Chard Cal B/B,10.61,15.99,5000.0,12314.0,130651.54000000007,12192.0,189144.58000000092,119882.2399999986,9144.0,61966.909999999996,58493.04000000085,30.92504157401738,0.9900925775540036,1.4477026447602594
3252,E & J GALLO WINERY,8450,E & J Brandy VS,13.86,18.99,1750.0,9424.0,130616.63999999977,9420.0,187580.80000000086,112828.32999999895,17312.549999999945,61966.909999999996,56964.160000001095,30.367798836555142,0.9995755517826825,1.436117174657082
4692,KOBRAND CORPORATION,8627,Jadot Beaujolais Villages,5.47,9.99,750.0,23791.0,130136.76999999983,23741.0,222471.82000000036,72118.97999999864,2656.3900000000344,9139.38,92335.05000000053,41.50415544764293,0.997898364927914,1.7095231424600492
660,SAZERAC NORTH AMERICA INC.,3216,Fleischmanns X Dry Gin,7.68,11.99,1750.0,16925.0,129984.00000000015,16805.0,177247.95000000042,78266.46999999874,30878.240000000333,17932.329999999994,47263.95000000027,26.665442392986865,0.9929098966026588,1.3636135985967521
10754,PERFECTA WINES,43225,Ch Beauchene Chtnf Pape RSV,18.29,32.99,750.0,7101.0,129877.28999999992,6445.0,184491.55000000013,96501.78999999941,717.4099999999995,28720.52,54614.26000000021,29.602580714401377,0.9076186452612308,1.4205066182086201
9552,M S WALKER INC,3896,Zhenka Vodka,2.63,3.29,375.0,49339.0,129761.56999999999,49146.0,161690.34000000518,61875.02999999942,19326.199999999975,55551.819999999985,31928.770000005185,19.74686304698485,0.996088287156205,1.2460572109292851
3960,DIAGEO NORTH AMERICA INC,5219,Sambuca Romana Black,13.23,17.99,750.0,9801.0,129667.22999999992,9808.0,192403.9200000007,112822.58999999895,7726.699999999986,257032.07000000007,62736.69000000079,32.60676289755456,1.000714212835425,1.4838284121593468
9552,M S WALKER INC,12220,Angeline Pnt Nr,5.48,12.99,750.0,23446.0,128484.0799999999,23606.0,223629.58000000095,77503.36999999873,2640.450000000032,55551.819999999985,95145.50000000105,42.546026335156846,1.0068241917597884,1.7405236508678827
3252,E & J GALLO WINERY,10421,Barefoot Moscato Cal,5.9,8.79,1500.0,21763.0,128401.7,20739.0,219454.3700000023,100633.8699999988,4644.170000000057,61966.909999999996,91052.6700000023,41.490479319232215,0.9529476634655148,1.7091235552177448
3960,DIAGEO NORTH AMERICA INC,1424,Bulleit Bourbon,9.69,14.99,375.0,13226.0,128159.94000000003,12359.0,178095.4100000006,103200.07999999872,4851.159999999955,257032.07000000007,49935.470000000554,28.038605823698877,0.9344473007712082,1.3896339995165459
10754,PERFECTA WINES,45822,Masciarelli Montepulciano,5.37,9.99,750.0,23851.0,128079.86999999988,22599.0,214213.21000000043,79858.47999999986,2526.1400000000335,28720.52,86133.34000000055,40.2091635711917,0.9475074420359734,1.6724970910729424
10000,MAJESTIC FINE WINES,45848,Kendall Jackson Summation Re,6.63,11.99,750.0,19289.0,127886.07000000004,17401.0,185907.0299999999,68697.56999999897,1945.0900000000142,17587.59,58020.959999999875,31.209664314469386,0.9021203794909015,1.453692571833663
2555,DISARONNO INTERNATIONAL LLC,538,Amaretto DiSaronno,7.96,12.99,375.0,16065.0,127877.40000000024,15596.0,208951.0400000019,116137.97999999844,6122.289999999924,5861.030000000001,81073.64000000166,38.8003046072424,0.970806100217865,1.6339950608942746
7245,PROXIMO SPIRITS INC.,4187,Kraken Black Spiced Rum,12.85,17.99,750.0,9933.0,127639.05000000015,9737.0,190625.630000001,128262.64999999879,7673.109999999969,38994.78000000001,62986.580000000846,33.04203112666461,0.9802677942212826,1.4934742149835867
12546,JIM BEAM BRANDS COMPANY,3310,Pinnacle Vodka,4.34,6.99,375.0,29360.0,127422.39999999976,28977.0,173753.22999999992,86829.4699999975,11386.640000000058,123880.96999999999,46330.83000000016,26.66473020386452,0.9869550408719346,1.3636003559813679
3252,E & J GALLO WINERY,3511,New Amsterdam Vodka,7.24,9.99,750.0,17593.0,127373.31999999977,16621.0,172716.7900000007,101307.76999999824,13092.249999999833,61966.909999999996,45343.47000000093,26.253075916939373,0.9447507531404535,1.355988758085296
8004,SAZERAC CO INC,3636,Dr McGillicuddy's Mentholmnt,5.03,7.49,375.0,25233.0,126921.9899999999,25022.0,172791.77999999965,88515.23999999775,9828.959999999952,50293.62000000002,45869.789999999746,26.546280152909958,0.9916379344509174,1.3614014403650603
3664,WILLIAM GRANT & SONS INC,2125,Glenfiddich 14 Yr Barrel Rsv,36.76,49.99,750.0,3449.0,126785.24000000002,2861.0,145728.38999999978,109417.57999999961,2255.589999999998,30234.42000000001,18943.14999999976,12.998942759197291,0.8295158016816468,1.1494113194879763
9815,WINE GROUP INC,23095,Glen Ellen Cab Svgn RSV,4.76,6.99,1500.0,26605.0,126639.80000000012,25730.0,179852.7,72996.56999999826,5768.120000000081,27100.409999999996,53212.89999999989,29.586934196706466,0.9671114452170645,1.420190966820856
480,BACARDI USA INC,4066,Bacardi Oakheart Spiced Rum,12.85,21.99,1750.0,9852.0,126598.19999999995,10719.0,219417.81000000212,142474.66999999978,19700.030000000017,89286.26999999999,92819.61000000217,42.302678164548844,1.0880024360535931,1.733182699280102
12546,JIM BEAM BRANDS COMPANY,1348,Knob Creek Bourbon,11.84,17.99,375.0,10660.0,126214.40000000005,10319.0,180410.81000000064,129716.04999999894,4045.049999999958,123880.96999999999,54196.410000000586,30.040555773792267,0.9680112570356473,1.4293995772273256
1128,BROWN-FORMAN CORP,1060,Jack Daniels Bruins Glass Pk,21.7,31.99,1000.0,5810.0,126076.99999999985,4750.0,138180.49999999977,62122.89999999967,4987.500000000004,68601.68000000001,12103.499999999913,8.75919540021923,0.8175559380378657,1.0960008566193669
4425,MARTIGNETTI COMPANIES,23739,Liberty School Cab Svgn,7.25,12.99,750.0,17319.0,125562.75,17253.0,221735.87000000113,80911.4999999993,1928.630000000016,144929.24,96173.12000000113,43.37282912322695,0.996189156417807,1.7659367129184502
12546,JIM BEAM BRANDS COMPANY,4194,Calico Jack Coconut Rum,9.48,12.99,1750.0,13244.0,125553.11999999972,13415.0,179783.85000000085,98404.67999999867,24651.500000000236,123880.96999999999,54230.73000000113,30.164405757247316,1.0129115070975536,1.431934546907327
17035,PERNOD RICARD USA,8338,The Glenlivet 12 Yr Single,14.49,21.99,375.0,8656.0,125425.43999999992,8614.0,179479.86000000066,125206.02999999895,3377.4299999999707,123780.21999999997,54054.42000000074,30.117262181952082,0.9951478743068392,1.4309685499209792
2000,SOUTHERN WINE & SPIRITS NE,26945,Ferrari-Carano Fume Bl,6.77,12.49,750.0,18479.0,125102.83000000006,17068.0,210229.32000000065,70850.51999999906,1909.2700000000123,19016.59,85126.49000000059,40.49220632022228,0.9236430542778289,1.6804521528409913
12546,JIM BEAM BRANDS COMPANY,5368,Midori Melon Liqueur,15.23,19.49,750.0,8198.0,124855.54000000004,8176.0,171642.74000000051,113793.41999999901,6441.649999999989,123880.96999999999,46787.20000000048,27.258478861384024,0.9973164186386924,1.3747306687392522
6213,MHW LTD,3679,Chopin Vodka,14.49,19.99,750.0,8613.0,124802.37000000007,8444.0,182523.56000000087,120930.11999999895,6653.27999999999,9621.580000000002,57721.1900000008,31.623966790917578,0.9803784976198769,1.4625007521892475
12546,JIM BEAM BRANDS COMPANY,1359,Knob Creek Rye,21.87,32.99,750.0,5705.0,124768.34999999999,4227.0,125361.72999999936,101105.93999999939,3333.1900000000164,123880.96999999999,593.3799999993644,0.4733342464238228,0.7409290096406661,1.0047558535477896
9552,M S WALKER INC,38888,Justin Cab Svgn Paso Robles,16.88,27.99,750.0,7391.0,124760.08000000002,7327.0,204836.7300000004,100095.34999999937,816.0399999999997,55551.819999999985,80076.65000000037,39.092915611375076,0.9913408199161142,1.6418451318723133
3252,E & J GALLO WINERY,34428,Frei Bros RSV Chard RRV,9.55,15.99,750.0,13056.0,124684.79999999999,13443.0,210627.53000000093,83600.91999999945,1500.840000000009,61966.909999999996,85942.73000000094,40.80317990720423,1.029641544117647,1.689279928267126
1392,CONSTELLATION BRANDS INC,13940,Black Box Malbec,10.45,16.99,3000.0,11913.0,124490.85000000024,11195.0,203177.05000000153,116926.8099999988,5037.750000000007,79528.99,78686.20000000129,38.72789766363903,0.9397297070427264,1.6320641235882085
9815,WINE GROUP INC,6918,Franzia Tap Cab Svgn,10.95,15.99,5000.0,11368.0,124479.59999999967,11466.0,190349.34000000107,123537.9699999986,8599.5,27100.409999999996,65869.7400000014,34.60465899172597,1.0086206896551724,1.5291609227536205
